symbol,language,region,quoteType,quoteSourceName,triggerable,currency,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,earningsTimestamp,trailingAnnualDividendRate,trailingAnnualDividendYield,firstTradeDateMilliseconds,priceHint,epsTrailingTwelveMonths,epsForward,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,tradeable,marketState,earningsTimestampStart,earningsTimestampEnd,trailingPE,epsCurrentYear,priceEpsCurrentYear,prevName,nameChangeDate,dividendDate,displayName
SANGHVIMOV.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SANGHVI MOVERS,Sanghvi Movers Limited,finmb_20359179,Asia/Kolkata,IST,19800000.0,in_market,False,0.7999954,0.7831575,1608717586.0,102.95,103.75,101.1 - 103.75,101.1,14580.0,102.15,0.0,0.0,0.0,0.0,NSE,INR,103.75,35835.0,36208.0,60.049995,1.3997668,42.9 - 120.0,-17.050003,-0.14208336,42.9,120.0,,4.0,0.0391581,1169610300000.0,2.0,-4.577,,43288000.0,164.665,95.15736,7.7926407,0.081892155,77.66007,25.289925,0.325649,4443476480.0,,0.62520874,15.0,15.0,False,POSTPOST,,,,,,,,,
SANWARIA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SANWARIA CONSUMER,Sanwaria Consumer Limited,finmb_10288235,Asia/Kolkata,IST,19800000.0,in_market,False,0.049999952,3.7037,1608717564.0,1.4,1.4,1.3 - 1.4,1.3,1194921.0,1.35,0.0,0.0,0.0,0.0,NSE,INR,1.35,598668.0,1212339.0,0.5,0.5555556,0.9 - 3.95,-2.5500002,-0.6455697,0.9,3.95,,0.037,0.027407408,1143431100000.0,4.0,-16.57,,736099968.0,-7.692,1.4279412,-0.027941227,-0.019567491,2.0665467,-0.6665467,-0.32254133,1015817600.0,,-0.18200728,15.0,15.0,False,POSTPOST,,,,,,,,,
SARDAEN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SARDA ENERGY & MIN,Sarda Energy & Minerals Limited,finmb_20358705,Asia/Kolkata,IST,19800000.0,in_market,False,3.75,1.2448133,1608717587.0,305.0,307.95,297.0 - 307.95,297.0,49784.0,301.25,0.0,0.0,0.0,0.0,NSE,INR,298.75,90503.0,65122.0,206.95,2.1106577,98.05 - 356.0,-51.0,-0.14325842,98.05,356.0,1496746740.0,5.0,0.016597511,1259811900000.0,2.0,36.024,47.33,36049200.0,545.054,306.52222,-1.5222168,-0.0049660895,236.45532,68.54468,0.28988427,10959412224.0,6.4441156,0.5595776,15.0,15.0,False,POSTPOST,1519815540.0,1520424000.0,8.4665785,41.26,7.3921475,,,,
SAREGAMA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SAREGAMA INDIA LTD,Saregama India Limited,finmb_9707980,Asia/Kolkata,IST,19800000.0,in_market,False,7.5,1.0450777,1608717596.0,725.15,738.2,694.95 - 738.2,694.95,10303.0,717.65,0.0,0.0,0.0,0.0,NSE,INR,717.65,36457.0,24607.0,543.30005,2.9876273,181.85 - 816.0,-90.849976,-0.111335754,181.85,816.0,,1.5,0.0020901554,1025495100000.0,2.0,40.341,,17428000.0,273.415,747.39716,-22.247131,-0.029766144,563.2639,161.88611,0.28740722,12599554048.0,,2.6521955,15.0,15.0,False,POSTPOST,,,17.97551,,,,,,
SARLAPOLY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SARLA PERFORMANCE,Sarla Performance Fibers Limited,finmb_20964406,Asia/Kolkata,IST,19800000.0,in_market,False,0.8999996,4.147464,1608717598.0,22.6,23.0,22.0 - 23.0,22.0,171112.0,21.7,22.6,0.0,0.0,0.0,NSE,INR,22.35,226268.0,536582.0,12.35,1.2048781,10.25 - 28.25,-5.6499996,-0.19999999,10.25,28.25,,1.1,0.050691243,1169178300000.0,2.0,2.194,,83503000.0,39.134,19.917646,2.682354,0.13467224,18.50108,4.098921,0.22155036,1891495680.0,,0.57750297,15.0,15.0,False,POSTPOST,,,10.30082,,,,,,
SASKEN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SASKEN TECHNOLOGIE,Sasken Technologies Limited,finmb_21769562,Asia/Kolkata,IST,19800000.0,in_market,False,22.5,3.1831365,1608717597.0,729.35,739.65,710.0 - 739.65,710.0,24309.0,706.85,0.0,0.0,0.0,0.0,NSE,INR,715.0,60727.0,78952.0,394.19998,1.1761898,335.15 - 794.0,-64.650024,-0.08142321,335.15,794.0,,20.0,0.028294547,1126237500000.0,2.0,55.508,58.18,15050900.0,356.662,686.6157,42.734253,0.062238965,605.1429,124.20709,0.2052525,10985979904.0,12.536095,2.0449333,15.0,15.0,False,POSTPOST,,,13.139547,52.51,13.889735,,,,
SBBJ.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,,,,America/New_York,EST,-18000000.0,us_market,False,,,1561759658.0,,,,,,,,,,,YHD,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,15.0,0.0,False,PRE,,,,,,,,,
SBT.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,,,,America/New_York,EST,-18000000.0,us_market,False,,,1561759658.0,,,,,,,,,,,YHD,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,15.0,0.0,False,PRE,,,,,,,,,
SCHAEFFLER.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SCHAEFFLER INDIA L,Schaeffler India Limited,finmb_9429928,Asia/Kolkata,IST,19800000.0,in_market,False,54.949707,1.3129529,1608717587.0,4240.15,4280.0,4170.05 - 4280.0,4170.05,7331.0,4185.2,0.0,0.0,0.0,0.0,NSE,INR,4170.05,14078.0,6721.0,1214.8999,0.40158662,3025.25 - 4959.85,-719.7002,-0.14510523,3025.25,4959.85,,35.0,0.008362802,1025495100000.0,2.0,74.82,,31260700.0,924.56,4002.572,237.57788,0.059356302,3752.723,487.427,0.12988622,132550057984.0,,4.5861273,15.0,15.0,False,POSTPOST,,,56.671345,,,,,,
SCI.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHIPPING CP INDIA,The Shipping Corporation of India Limited,finmb_7910874,Asia/Kolkata,IST,19800000.0,in_market,False,3.9000015,4.487919,1608717601.0,90.8,92.6,87.0 - 92.6,87.0,10771190.0,86.9,90.8,0.0,0.0,0.0,NSE,INR,87.6,3301012.0,7177203.0,59.300003,1.8825397,31.5 - 92.6,-1.7999954,-0.019438395,31.5,92.6,,0.75,0.00863061,1025495100000.0,2.0,18.99,3.3,465799008.0,170.321,63.383335,27.416668,0.43255326,57.811703,32.9883,0.5706163,42243338240.0,27.515152,0.53311104,15.0,15.0,False,POSTPOST,,,4.781464,,,,,,
SDBL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SOM DIST & BREW LTD,Som Distilleries & Breweries Limited,finmb_20986429,Asia/Kolkata,IST,19800000.0,in_market,False,1.6999989,6.0283647,1608717595.0,29.9,30.0,28.2 - 30.0,28.2,117922.0,28.2,0.0,0.0,0.0,0.0,NSE,INR,29.35,214919.0,213740.0,7.449999,0.3318485,22.45 - 56.35,-26.449999,-0.46938774,22.45,56.35,,1.5,0.053191487,1396323900000.0,2.0,-5.042,5.85,64987700.0,44.573,27.67794,2.2220592,0.08028268,28.608572,1.2914276,0.045141283,1939675776.0,5.111111,0.6708096,15.0,15.0,False,POSTPOST,,,,5.12,5.8398438,,,,
SEAMECLTD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SEAMEC LTD,Seamec Limited,finmb_9964260,Asia/Kolkata,IST,19800000.0,in_market,False,0.1000061,0.023064138,1608717576.0,433.7,440.5,432.3 - 440.5,432.3,106622.0,433.6,0.0,0.0,0.0,0.0,NSE,INR,440.2,32975.0,128000.0,245.65001,1.3063016,188.05 - 520.0,-86.29999,-0.16596152,188.05,520.0,,1.0,0.002306273,1025495100000.0,2.0,29.348,,25425000.0,224.43,420.1257,13.57431,0.032310117,404.36465,29.335358,0.07254679,11031854080.0,,1.9324512,15.0,15.0,False,POSTPOST,,,14.777839,,,,,,
SETCO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SETCO AUTOMOTIVE,Setco Automotive Limited,finmb_20417201,Asia/Kolkata,IST,19800000.0,in_market,False,0.4499998,3.9999983,1608717533.0,11.7,11.8,11.1 - 11.8,11.1,52480.0,11.25,0.0,0.0,0.0,0.0,NSE,INR,11.1,79893.0,156582.0,6.25,1.1467891,5.45 - 16.45,-4.750001,-0.28875384,5.45,16.45,,1.0,0.08888889,1467344700000.0,2.0,-5.684,,133767000.0,4.792,11.325714,0.3742857,0.033047426,10.626429,1.0735712,0.10102841,1570455936.0,,2.4415693,15.0,15.0,False,POSTPOST,,,,,,,,,
SEYAIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,Seya Industries Limited,Seya Industries Limited,finmb_20412515,Asia/Kolkata,IST,19800000.0,in_market,False,3.3499985,5.46047,1608717597.0,64.7,65.5,60.95 - 65.5,60.95,49242.0,61.35,0.0,0.0,,,NSE,INR,60.95,24784.0,49553.0,28.649998,0.7947295,36.05 - 130.75,-66.05,-0.50516254,36.05,130.75,,1.5,0.024449877,1563162300000.0,2.0,-19.721,,26570500.0,372.102,64.375,0.32499695,0.005048496,73.36835,-8.66835,-0.118148364,1726189440.0,,0.17387705,15.0,15.0,False,POSTPOST,,,,,,,,,
SFCL.NS,en-US,US,MUTUALFUND,Delayed Quote,False,,YHD,STAR FERRO AND CEM INR1,,,America/New_York,EST,-18000000.0,us_market,False,,,1561759658.0,,,,,,,,,,,YHD,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,15.0,0.0,False,PRE,,,,,,,,,
SHAKTIPUMP.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHAKTI PUMPS INDIA,Shakti Pumps (India) Limited,finmb_20386596,Asia/Kolkata,IST,19800000.0,in_market,False,8.450012,3.0516477,1608717564.0,285.35,288.75,270.0 - 288.75,270.0,23151.0,276.9,0.0,0.0,0.0,0.0,NSE,INR,278.0,102978.0,51348.0,184.35,1.8252475,101.0 - 307.8,-22.449982,-0.072936915,101.0,307.8,,5.0,0.018057061,1319514300000.0,2.0,2.011,,18380200.0,154.35,252.51176,32.83824,0.13004638,204.81511,80.5349,0.3932078,5237256704.0,,1.8487204,15.0,15.0,False,POSTPOST,,,141.89459,,,,,,
SHALBY.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHALBY LTD,Shalby Limited,finmb_140427286,Asia/Kolkata,IST,19800000.0,in_market,False,8.0,8.281573,1608717595.0,104.6,105.95,96.8 - 105.95,96.8,1043188.0,96.6,0.0,0.0,0.0,0.0,NSE,INR,96.8,651211.0,406085.0,64.5,1.6084789,40.1 - 120.8,-16.200005,-0.134106,40.1,120.8,,0.5,0.0051759835,1513309500000.0,2.0,0.627,,108010000.0,75.022,100.11714,4.4828568,0.044776116,84.98071,19.619286,0.2308675,11285921792.0,,1.3942577,15.0,15.0,False,POSTPOST,,,166.82616,,,,,,
SHANTIGEAR.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHANTHI GEARS,Shanthi Gears Limited,finmb_9440446,Asia/Kolkata,IST,19800000.0,in_market,False,10.700005,9.137493,1608717601.0,127.8,131.45,115.85 - 131.45,115.85,699123.0,117.1,0.0,0.0,0.0,0.0,NSE,INR,116.6,132722.0,136601.0,72.3,1.3027028,55.5 - 131.45,-3.649994,-0.027767166,55.5,131.45,,0.0,0.0,1025495100000.0,2.0,1.362,3.86,76715904.0,30.055,110.416664,17.383339,0.15743402,99.2695,28.530502,0.2874045,9737758720.0,33.10881,4.2522044,15.0,15.0,False,POSTPOST,,,93.8326,,,,,,
SHIL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,Somany Hom Innovation ltd,Somany Home Innovation Limited,finmb_543491608,Asia/Kolkata,IST,19800000.0,in_market,False,13.75,9.981852,1608717590.0,151.5,151.5,136.35 - 151.5,136.35,201173.0,137.75,0.0,0.0,,,NSE,INR,140.9,407467.0,150719.0,97.95,1.8291316,53.55 - 197.8,-46.300003,-0.23407483,53.55,197.8,,0.15,0.0010889292,1577331900000.0,2.0,0.899,,72296400.0,37.03,117.93714,33.56286,0.2845826,90.46393,61.03607,0.6747007,10904713216.0,,4.0912776,15.0,15.0,False,POSTPOST,,,168.52058,,,,,,
SHILPAMED.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHILPA MEDICARE,Shilpa Medicare Limited,finmb_20386601,Asia/Kolkata,IST,19800000.0,in_market,False,8.800018,2.0439017,1608717601.0,439.35,442.0,432.5 - 442.0,432.5,138800.0,430.55,0.0,0.0,0.0,0.0,NSE,INR,432.5,450369.0,373732.0,206.20001,0.88440925,233.15 - 695.0,-255.65,-0.36784172,233.15,695.0,,1.1,0.0025548718,1259811900000.0,2.0,27.14,,81526896.0,179.327,447.70694,-8.356934,-0.01866608,510.27234,-70.92233,-0.13898918,35957854208.0,,2.4499936,15.0,15.0,False,POSTPOST,,,16.188284,,,,,,
SHILPI.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHILPI CABLE TECHN,Shilpi Cable Technologies Limited,finmb_112689311,Asia/Kolkata,IST,19800000.0,in_market,False,0.0,0.0,1561717768.0,1.15,1.25,1.15 - 1.25,1.15,32241.0,1.15,0.0,0.0,0.0,0.0,NSE,INR,1.15,0.0,0.0,0.0,0.0,1.15 - 1.35,-0.20000005,-0.14814818,1.15,1.35,,1.0,0.86956525,1302234300000.0,4.0,-75.415,,110632000.0,-11.629,1.15,0.0,0.0,1.15,0.0,0.0,121695296.0,,-0.09889071,15.0,15.0,False,POSTPOST,,,,,,,,,
SHIVAMAUTO.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHIVAM AUTOTECH LT,Shivam Autotech Limited,finmb_30323965,Asia/Kolkata,IST,19800000.0,in_market,False,0.70000076,3.4063299,1608717586.0,21.25,21.5,20.15 - 21.5,20.15,48917.0,20.55,0.0,0.0,0.0,0.0,NSE,INR,20.95,102083.0,104258.0,13.2,1.6397514,8.05 - 26.25,-5.0,-0.1904762,8.05,26.25,,0.4,0.019464722,1164080700000.0,2.0,-5.949,,100000000.0,13.548,19.666176,1.5838242,0.08053544,17.221582,4.0284176,0.2339168,2119953024.0,,1.5684972,15.0,15.0,False,POSTPOST,,,,,,,,,
SHK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,S H KELKAR AND COM,S H Kelkar and Company Limited,finmb_113631748,Asia/Kolkata,IST,19800000.0,in_market,False,6.4000015,5.5652184,1608717600.0,121.4,123.8,114.4 - 123.8,114.4,2735079.0,115.0,0.0,0.0,0.0,0.0,NSE,INR,116.0,866594.0,1135909.0,73.9,1.5557895,47.5 - 141.6,-20.200005,-0.14265539,47.5,141.6,1560216600.0,1.0,0.008695652,1447645500000.0,2.0,5.145,11.16,138014000.0,64.704,117.59722,3.8027802,0.03233733,88.33121,33.068794,0.37437272,16754899968.0,10.878137,1.8762363,15.0,15.0,False,POSTPOST,,,23.595724,8.88,13.671171,,,,
SHREEPUSHK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHREE PUSHKAR CHEM,Shree Pushkar Chemicals & Fertilisers Limited,finmb_119041385,Asia/Kolkata,IST,19800000.0,in_market,False,6.0,5.221932,1608717585.0,120.9,122.9,115.0 - 122.9,115.0,257724.0,114.9,0.0,0.0,0.0,0.0,NSE,INR,115.0,99777.0,270647.0,64.600006,1.1474246,56.3 - 143.45,-22.549995,-0.1571976,56.3,143.45,,0.0,0.0,1441856700000.0,2.0,9.607,16.15,30836400.0,102.011,108.56177,12.338234,0.113651745,108.243164,12.656837,0.11692967,3745058816.0,7.4860682,1.1851664,15.0,15.0,False,POSTPOST,,,12.584574,,,,,,
SHREYAS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHREYAS SHIP & LO,Shreyas Shipping and Logistics Limited,finmb_20359693,Asia/Kolkata,IST,19800000.0,in_market,False,-1.8499985,-2.7550237,1608717539.0,65.3,68.45,64.0 - 68.45,64.0,86144.0,67.15,0.0,0.0,0.0,0.0,NSE,INR,65.95,25852.0,40837.0,31.500004,0.9319528,33.8 - 106.0,-40.699997,-0.38396224,33.8,106.0,1495709940.0,1.2,0.01787044,1025495100000.0,2.0,-28.677,,21957500.0,170.856,62.883823,2.4161797,0.038422912,65.38058,-0.080574036,-0.0012323849,1435855616.0,,0.3821932,15.0,15.0,False,POSTPOST,1534157940.0,1534507200.0,,,,,,,
SHRIPISTON.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SHRIRAM PISTONS &,Shriram Pistons & Rings Limited,finmb_30438910,Asia/Kolkata,IST,19800000.0,in_market,False,27.0,4.712042,1608714995.0,600.0,601.0,570.0 - 601.0,570.0,240.0,573.0,0.0,0.0,0.0,0.0,NSE,INR,570.0,434.0,1063.0,204.75,0.5180266,395.25 - 753.4,-153.40002,-0.20361033,395.25,753.4,,3.0,0.005235602,1465443900000.0,2.0,4.892,,22374900.0,472.114,587.6809,12.319092,0.020962212,579.98956,20.010437,0.034501374,13424940032.0,,1.2708795,15.0,15.0,False,POSTPOST,,,122.649216,,,,,,
SIEMENS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SIEMENS INDIA LTD,Siemens Limited,finmb_878441,Asia/Kolkata,IST,19800000.0,in_market,False,40.549927,2.6888978,1608717598.0,1548.6,1553.8,1499.0 - 1553.8,1499.0,381143.0,1508.05,0.0,0.0,0.0,0.0,NSE,INR,1513.0,718390.0,484561.0,600.69995,0.6337166,947.9 - 1639.0,-90.400024,-0.055155598,947.9,1639.0,1606301940.0,7.0,0.004641756,915421500000.0,2.0,21.59,31.57,356120000.0,266.765,1455.778,92.82202,0.063761115,1254.9701,293.62988,0.2339736,551693385728.0,49.0529,5.805109,15.0,15.0,False,POSTPOST,1612868340.0,1613217600.0,71.72765,,,,,,
SIGIND.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SIGNET INDUSTRIES,Signet Industries Limited,finmb_20439982,Asia/Kolkata,IST,19800000.0,in_market,False,0.8999996,3.6144562,1608717432.0,25.8,26.5,24.0 - 26.5,24.0,40958.0,24.9,0.0,0.0,0.0,0.0,NSE,INR,24.05,35518.0,73626.0,12.749999,0.9770114,13.05 - 30.85,-5.050001,-0.16369534,13.05,30.85,,0.5,0.020080322,1370922300000.0,2.0,1.596,,29437000.0,59.107,22.329412,3.4705868,0.1554267,20.909353,4.890646,0.23389752,744224192.0,,0.43649653,15.0,15.0,False,POSTPOST,,,16.165413,,,,,,
SIGNET.NS,en-US,US,EQUITY,,False,,,SIGNET INDUSTRIES,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,False,,,,,,,,,,
SIL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,STANDARD INDS,Standard Industries Limited,finmb_878048,Asia/Kolkata,IST,19800000.0,in_market,False,-0.19999981,-1.9704415,1608717582.0,9.95,10.15,9.65 - 10.15,9.65,4666.0,10.15,0.0,0.0,0.0,0.0,NSE,INR,10.15,11194.0,14921.0,2.1,0.26751593,7.85 - 14.7,-4.75,-0.32312927,7.85,14.7,,1.0,0.09852217,1025495100000.0,2.0,-4.712,,64328900.0,-7.793,9.513235,0.43676472,0.04591127,9.778418,0.17158222,0.017547034,668875776.0,,-1.2767868,15.0,15.0,False,POSTPOST,,,,,,,,,
SINTEX.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SINTEX INDUSTRIES,Sintex Industries Limited,finmb_34396,Asia/Kolkata,IST,19800000.0,in_market,False,0.14999986,4.05405,1608717600.0,3.85,3.85,3.6 - 3.85,3.6,1304225.0,3.7,0.0,0.0,0.0,0.0,NSE,INR,3.7,2114111.0,2378342.0,3.3,6.0,0.55 - 4.5,-0.6500001,-0.14444447,0.55,4.5,1548311400.0,0.1,0.027027028,1025495100000.0,4.0,-25.829,4.6,594094976.0,36.928,3.2914286,0.55857134,0.16970484,2.4917858,1.3582141,0.5450766,2287265536.0,0.8369565,0.10425693,15.0,15.0,False,POSTPOST,1548311400.0,1548311400.0,,,,,,,
SIYSIL.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SIYARAM SILK,Siyaram Silk Mills Limited,finmb_13609978,Asia/Kolkata,IST,19800000.0,in_market,False,14.199997,7.858327,1608717590.0,194.9,196.5,180.0 - 196.5,180.0,263125.0,180.7,0.0,0.0,0.0,0.0,NSE,INR,182.4,184037.0,376075.0,101.399994,1.084492,93.5 - 274.9,-80.0,-0.2910149,93.5,274.9,,2.4,0.013281683,1019187900000.0,2.0,-10.964,112.76,46870100.0,145.211,163.61324,31.286758,0.19122389,145.95575,48.944244,0.33533618,9088557056.0,1.7284497,1.3421848,15.0,15.0,False,POSTPOST,,,,,,,,,
SJVN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SJVN LTD,SJVN Limited,finmb_10440032,Asia/Kolkata,IST,19800000.0,in_market,False,-0.10000038,-0.3960411,1608717594.0,25.15,25.75,24.75 - 25.75,24.75,1836967.0,25.25,0.0,0.0,0.0,0.0,NSE,INR,25.5,1767930.0,5224613.0,7.8999996,0.457971,17.25 - 27.35,-2.2000008,-0.080438785,17.25,27.35,1605005940.0,0.5,0.01980198,1274327100000.0,2.0,3.663,3.6,3929799936.0,31.758,23.759722,1.3902779,0.058514062,22.720213,2.4297867,0.10694383,98834464768.0,6.986111,0.79192644,15.0,15.0,False,POSTPOST,1605005940.0,1605005940.0,6.865957,,,,,,
SKMEGGPROD.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SKM EGG PRODUCTS,SKM Egg Products Export (India) Limited,finmb_11113227,Asia/Kolkata,IST,19800000.0,in_market,False,2.300003,4.3726296,1608717585.0,54.9,55.6,52.7 - 55.6,52.7,58673.0,52.6,0.0,0.0,0.0,0.0,NSE,INR,53.0,89166.0,320574.0,34.9,1.7450001,20.0 - 67.0,-12.099998,-0.18059699,20.0,67.0,,0.5,0.009505704,1025840700000.0,2.0,3.938,,26330000.0,40.736,49.46143,5.438572,0.10995582,41.9975,12.9025,0.30722067,1449716864.0,,1.3477023,15.0,15.0,False,POSTPOST,,,13.941088,,,,,,
SMARTLINK.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SMARTLINK HOLDINGS,Smartlink Holdings Limited,finmb_8888631,Asia/Kolkata,IST,19800000.0,in_market,False,0.3999939,0.45428038,1608717480.0,88.45,89.7,87.55 - 89.7,87.55,6146.0,88.05,0.0,0.0,0.0,0.0,NSE,INR,88.0,50660.0,89723.0,38.449997,0.76899993,50.0 - 107.8,-19.350006,-0.17949912,50.0,107.8,,2.0,0.022714365,1025495100000.0,2.0,-3.795,,13300000.0,140.101,80.722855,7.7271423,0.095724344,72.89286,15.557137,0.2134247,1169715840.0,,0.63133025,15.0,15.0,False,POSTPOST,,,,,,,,,
SMSLIFE.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SMS LIFESCIENCES,SMS Lifesciences India Limited,finmb_329847099,Asia/Kolkata,IST,19800000.0,in_market,False,16.700012,2.8437653,1608717595.0,603.95,620.0,563.6 - 620.0,563.6,10303.0,587.25,0.0,0.0,0.0,0.0,NSE,INR,572.25,13491.0,7243.0,451.30002,2.9564366,152.65 - 749.9,-145.95001,-0.19462596,152.65,749.9,1605265140.0,1.5,0.0025542784,1502941500000.0,2.0,25.081,,3023290.0,402.353,605.7471,-1.7970581,-0.0029666806,490.43597,113.51404,0.23145537,1800592384.0,,1.5010451,15.0,15.0,False,POSTPOST,1605265140.0,1605265140.0,24.079983,,,,,,
SMSPHARMA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SMS PHARMACEUTICAL,SMS Pharmaceuticals Limited,finmb_29072991,Asia/Kolkata,IST,19800000.0,in_market,False,3.25,3.1416144,1608717594.0,106.7,108.5,103.5 - 108.5,103.5,194084.0,103.45,0.0,0.0,0.0,0.0,NSE,INR,104.75,300516.0,667492.0,82.7,3.4458332,24.0 - 116.5,-9.800003,-0.0841202,24.0,116.5,,0.0,0.0,1172634300000.0,2.0,3.788,,84652000.0,43.399,91.26714,15.432854,0.1690954,82.413216,24.286781,0.29469523,9072497664.0,,2.458582,15.0,15.0,False,POSTPOST,,,28.167896,,,,,,
SNOWMAN.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SNOWMAN LOGISTICS,Snowman Logistics Limited,finmb_30334985,Asia/Kolkata,IST,19800000.0,in_market,False,2.0499992,4.023551,1608717600.0,53.0,53.6,51.6 - 53.6,51.6,4213541.0,50.95,0.0,0.0,0.0,0.0,NSE,INR,51.6,2722984.0,4703143.0,28.95,1.2037423,24.05 - 70.0,-17.0,-0.24285714,24.05,70.0,1502362740.0,,,1410493500000.0,2.0,-0.345,1.4,167088000.0,26.539,53.12361,-0.12361145,-0.0023268645,37.78688,15.2131195,0.4026032,8847183872.0,37.857143,1.997061,15.0,15.0,False,POSTPOST,1517828340.0,1518177600.0,,0.75,70.666664,,,,
SOLARINDS.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SOLAR INDUSTRIES I,Solar Industries India Limited,finmb_25394280,Asia/Kolkata,IST,19800000.0,in_market,False,21.25,2.0453343,1608717578.0,1060.2,1065.0,1041.35 - 1065.0,1041.35,10066.0,1038.95,0.0,0.0,0.0,0.0,NSE,INR,1044.0,56104.0,38270.0,287.14996,0.3714507,773.05 - 1349.0,-288.80005,-0.21408454,773.05,1349.0,,6.0,0.0057750614,1144035900000.0,2.0,24.233,30.66,90490096.0,156.507,1035.9633,24.236694,0.023395322,1027.9874,32.212524,0.031335525,95937593344.0,34.579254,6.7741375,15.0,15.0,False,POSTPOST,,,43.750256,,,,,,
SOMANYCERA.NS,en-US,US,EQUITY,Delayed Quote,True,INR,NSI,SOMANY CERAMICS LD,Somany Ceramics Limited,finmb_20360073,Asia/Kolkata,IST,19800000.0,in_market,False,23.950012,7.9003835,1608717596.0,327.1,332.0,304.35 - 332.0,304.35,330663.0,303.15,0.0,0.0,0.0,0.0,NSE,INR,307.0,153253.0,204095.0,250.25,3.2563436,76.85 - 349.0,-21.899994,-0.0627507,76.85,349.0,,0.0,0.0,1025495100000.0,2.0,-0.091,,42379400.0,142.648,273.8764,53.223602,0.19433439,185.22517,141.87483,0.76595867,13760901120.0,,2.2930572,15.0,15.0,False,POSTPOST,,,,,,,,,
